product_brand,product_name,product_price,product_link
Makita,"Pulidora de Piedra 4""-5"" (100 - 125 mm) 900 W Makita PW5001C",474840,https://www.toolmania.cl/pulidoras/makita-pulidora-de-piedra-4-5-100-125-mm-900-w-cod-pw5001c-148.html
Makita,"Rebajadora 1/2"" (12 mm) 2100 W Makita RP2301FC",284720,https://www.toolmania.cl/fresadoras/makita-rebajadora-1-2-12-mm-2100-w-cod-rp2301fc-149.html
Makita,Recortadora RT0700C c/base recortadora Makita RT0700CX3,223956,https://www.toolmania.cl/fresadoras/makita-recortadora-rt0700c-c-base-recortadora-cod-rt0700cx3-151.html
Makita,Sierra Caladora Estacionaria 50W Makita SJ401,199170,https://www.toolmania.cl/sierras-caladoras/makita-sierra-caladora-estacionaria-50w-cod-sj401-153.html
Makita,"Atornillador de Impacto 1/4"" Hex 230 W Makita TD0100",93340,https://www.toolmania.cl/atornilladores/makita-atornillador-de-impacto-1-4-hex-230-w-cod-td0100-154.html
Makita,"Llave de Impacto 1/2"" - 400 W Makita TW0350",293500,https://www.toolmania.cl/llaves-de-impacto/makita-llave-de-impacto-1-2-400-w-cod-tw0350-157.html
Makita,"Llave de Impacto 1"" - 1200 W Makita TW1000",702200,https://www.toolmania.cl/llaves-de-impacto/makita-llave-de-impacto-1-1200-w-cod-tw1000-158.html
Makita,Sierra Caladora 720 W Makita 4350CT,159933,https://www.toolmania.cl/sierras-caladoras/makita-sierra-caladora-720-w-cod-4350ct-258.html
Makita,Sierra Caladora 720 W Makita 4350FCT,151392,https://www.toolmania.cl/sierras-caladoras/makita-sierra-caladora-720-w-cod-4350fct-259.html
Makita,"Sierra Circular 7-1/4"" (185 mm) eje 5/8"" 1800 W Makita 5007MGK",129140,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-7-1-4-185-mm-eje-5-8-1800-w-cod-5007mgk-260.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 840 W Makita 9557HNGK",73490,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-840-w-cod-9557hngk-262.html
Makita,"Atornillador 1/4"" Hexagonal 570 W Makita FS4000",93150,https://www.toolmania.cl/atornilladores/makita-atornillador-1-4-hexagonal-570-w-cod-fs4000-266.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 1100 W Makita GA4540",86990,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-1100-w-cod-ga4540-267.html
Makita,"Esmeril Angular 9"" (230 mm) 2400 W Makita GA9030",133340,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-9-230-mm-2400-w-cod-ga9030-268.html
Makita,Taladro Percusión 13 mm 710 W Makita HP1630K,62557,https://www.toolmania.cl/taladros/makita-taladro-percusion-13-mm-710-w-cod-hp1630k-269.html
Makita,Taladro Percusión 13 mm 680 W Makita HP1640K,82750,https://www.toolmania.cl/taladros/makita-taladro-percusion-13-mm-680-w-cod-hp1640k-270.html
Makita,Taladro Percusión 13 mm 680 W Makita HP1641K,85350,https://www.toolmania.cl/taladros/makita-taladro-percusion-13-mm-680-w-cod-hp1641k-271.html
Makita,Taladro Percusión 13 mm 720 W Makita HP2050FH,116200,https://www.toolmania.cl/taladros/makita-taladro-percusion-13-mm-720-w-cod-hp2050fh-272.html
Makita,Rotomartillo SDS-PLUS 18 mm Makita HR1830,108990,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-18-mm-cod-hr1830-273.html
Makita,Rotomartillo SDS-PLUS 23 mm Makita HR2300,127200,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-23-mm-cod-hr2300-274.html
Makita,Rotomartillo SDS-PLUS 24 mm 780 W Makita HR2470T,249990,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-24-mm-780-w-cod-hr2470t-275.html
Makita,Rotomartillo SDS-PLUS 26 mm 800 W Makita HR2611FT,223990,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-26-mm-800-w-cod-hr2611ft-278.html
Makita,Rotomartillo SDS-MAX 35 mm 850 W Makita HR3540C,440990,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-max-35-mm-850-w-cod-hr3540c-280.html
Makita,Rotomartillo SDS-MAX 40 mm 1100 W Makita HR4003C,542640,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-max-40-mm-1100-w-cod-hr4003c-281.html
Makita,"Rebajadora 1/2"" (12 mm) 1650 W Makita RP1801",288450,https://www.toolmania.cl/fresadoras/makita-rebajadora-1-2-12-mm-1650-w-cod-rp1801-284.html
Makita,"Lijadora Angular 5"" (125 mm) 1400 W Makita SA5040C",166750,https://www.toolmania.cl/pulidoras/makita-lijadora-angular-5-125-mm-1400-w-cod-sa5040c-285.html
Makita,"Lijadora Angular 7"" (180 mm) 1600 W Makita SA7000C",153099,https://www.toolmania.cl/pulidoras/makita-lijadora-angular-7-180-mm-1600-w-cod-sa7000c-286.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 1100 W Makita 9564P",89540,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-1100-w-cod-9564p-289.html
DeWalt,"Esmeril angular 7"" 2200W DeWalt DWE491-B2C",109991,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-7-2200w-cod-d28491-b2c-415.html
DeWalt,Sierra Caladora 500W DeWalt DW300-B2C,94590,https://www.toolmania.cl/sierras-caladoras/dewalt-sierra-caladora-500w-cod-dw300-b2c-417.html
DeWalt,Sierra Caladora 600W DeWalt DW317K-B2,164990,https://www.toolmania.cl/sierras-caladoras/dewalt-sierra-caladora-600w-cod-dw317k-b2-418.html
DeWalt,Sierra caladora 780 W DeWalt DW331K-B2,280490,https://www.toolmania.cl/sierras-caladoras/dewalt-sierra-caladora-780-w-cod-dw331k-b2-419.html
DeWalt,"Esmeril angular 4 1/2"" 700W DeWalt DWE4010-B2",46990,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-4-1-2-700w-cod-dwe4010-b2-423.html
DeWalt,"Esmeril angular 4 1/2"" 800W DeWalt DWE4020-B2",76989,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-4-1-2-800w-cod-dwe4020-b2-424.html
DeWalt,"Esmeril angular 4 1/2"" 900W DeWalt DWE4120-B2",85991,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-4-1-2-900w-cod-dwe4120-b2-425.html
DeWalt,"Esmeril angular 7"" 2400W DeWalt DWE4557-B2C",183690,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-7-2400w-cod-dwe4557-b2c-426.html
DeWalt,"Esmeril angular 7"" 2400W Sist Hombre Muerto DeWalt DWE4557-HM",183690,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-7-2400w-sist-hombre-muerto-cod-dwe4557-hm-427.html
DeWalt,"Esmeril angular 9"" 2400W DeWalt DWE4559-B2C",183989,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-9-2400w-cod-dwe4559-b2c-428.html
DeWalt,"Esmeril angular 7"" 2700W DeWalt DWE4577-B2C",208990,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-7-2700w-cod-dwe4577-b2c-429.html
DeWalt,"Esmeril angular 9"" 2700W DeWalt DWE4579-B2C",207991,https://www.toolmania.cl/esmeriles/dewalt-esmeril-angular-9-2700w-cod-dwe4579-b2c-430.html
DeWalt,"Sierra circular 7 1/4"" 1400W DeWalt DWE560-B2C",97490,https://www.toolmania.cl/sierras-circulares/dewalt-sierra-circular-7-1-4-1400w-cod-dwe560-b2c-432.html
Makita,Pistola para Silicona Inalámbrica Makita BCG180RY,292250,https://www.toolmania.cl/otras/makita-pistora-para-silicona-cod-bcg180rh-485.html
Makita,Pistola para Silicona tipo Cilíndrica Makita BCG180RYB,310951,https://www.toolmania.cl/otras/makita-pistora-para-silicona-tipo-cilindrica-cod-bcg180rhb-486.html
DeWalt,"Pulidora 7"" y 9"" DeWalt DWP849X-B2",167990,https://www.toolmania.cl/pulidoras/dewalt-pulidora-7-y-9-cod-dwp849x-b2-639.html
DeWalt,Esmeril Recto 450W DeWalt DWE4887-B2,135990,https://www.toolmania.cl/esmeriles/dewalt-esmeril-recto-450w-cod-dwe4887-b2-640.html
DeWalt,Rotomartillo SDS Plus 800W DeWalt D25133K-B2,163990,https://www.toolmania.cl/rotomartillos/dewalt-rotomartillo-sds-plus-800w-cod-d25123k-b2-642.html
DeWalt,Rotomartillo SDS MAX 6KG 1200W DeWalt D25601K-B2,1026990,https://www.toolmania.cl/rotomartillos/dewalt-rotomartillo-sds-max-6kg-1200w-cod-d25601k-b2-645.html
DeWalt,Martillo cincelador SDS MAX 6KG 1200W DeWalt D25831K-B2,746990,https://www.toolmania.cl/rotomartillos/dewalt-martillo-cincelador-sds-max-6kg-1200w-cod-d25831k-b2-648.html
DeWalt,Martillo Demoledor SDS MAX 10KG 1500W DeWalt D25899K-B2,1019989,https://www.toolmania.cl/demoledores/dewalt-martillo-demoledor-sds-max-10kg-1500w-cod-d25899k-b2-649.html
DeWalt,Martillo Demoledor SDS MAX 10KG 1500W C/AVC DeWalt D25901K-B2,1142990,https://www.toolmania.cl/demoledores/dewalt-martillo-demoledor-sds-max-10kg-1500w-c-avc-cod-d25901k-b2-650.html
DeWalt,"Martillo Demoledor HEX 28"" 16KG 1600W DeWalt D25960-B2",1351990,https://www.toolmania.cl/demoledores/dewalt-martillo-demoledor-hex-28-16kg-1600w-cod-d25960-b2-652.html
DeWalt,"Rompe Pavimento HEX 28"" 30KG 2100W DeWalt D25980-B2",2494990,https://www.toolmania.cl/demoledores/dewalt-rompe-pavimento-hex-28-30kg-2100w-cod-d25980-b2-653.html
DeWalt,"Taladro Rotación 10mm (3/8"") 550 W DeWalt DWD014-B2",62690,https://www.toolmania.cl/taladros/dewalt-taladro-rotacion-10mm-3-8-550-w-cod-dwd014-b2-654.html
DeWalt,"Taladro Rotación 16 mm (5/8"") 710 W DeWalt DW130V-B2",257990,https://www.toolmania.cl/taladros/dewalt-taladro-rotacion-16-mm-5-8-710-w-cod-dw130v-b2-655.html
DeWalt,"Taladro Base Magnética 50 mm (2"") 1200W DeWalt DWE1622K-B2C",1399990,https://www.toolmania.cl/taladros/dewalt-taladro-base-magnetica-50-mm-2-1200w-cod-dwe1622k-b2-656.html
DeWalt,"Taladro Percutor 13 mm (1/2"") 650W DeWalt DWD024-B2",65990,https://www.toolmania.cl/taladros/dewalt-taladro-percutor-13-mm-1-2-650w-cod-dwd024k-b2-657.html
DeWalt,Taladro Percutor 13mm 700W DeWalt DW508SK-B2C,94689,https://www.toolmania.cl/taladros/dewalt-taladro-percutor-13mm-700w-cod-dw508sk-b2c-658.html
DeWalt,Taladro Percutor 13 mm 1100W DeWalt DWD520-B2,230990,https://www.toolmania.cl/taladros/dewalt-taladro-percutor-13-mm-1100w-cod-dwd520-b2-660.html
DeWalt,Atornillador RPM 0-5300 540W DeWalt DW255-B2,148990,https://www.toolmania.cl/atornilladores/dewalt-atornillador-rpm-0-5300-540w-cod-dw255-b2-661.html
DeWalt,Atornillador RPM 0-2500 540W DeWalt DW257-B2,189989,https://www.toolmania.cl/atornilladores/dewalt-atornillador-rpm-0-2500-540w-cod-dw257-b2-662.html
DeWalt,Atornillador RPM 0-2500 540W C/CTORQUE DeWalt DW268-B2,208990,https://www.toolmania.cl/atornilladores/dewalt-atornillador-rpm-0-2500-540w-c-ctorque-cod-dw268-b2-663.html
DeWalt,"Llave de impacto 1/2"" 710 W DeWalt DW292-B2",307990,https://www.toolmania.cl/llaves-de-impacto/dewalt-llave-de-impacto-1-2-710-w-cod-dw292-b2-664.html
DeWalt,Llave de impacto 3/4 710 W DeWalt DW294-B2,290990,https://www.toolmania.cl/llaves-de-impacto/dewalt-llave-de-impacto-3-4-710-w-cod-dw294-b2-665.html
DeWalt,"Cepillo 1,0 mm 550 W DeWalt D26676-B2",150990,https://www.toolmania.cl/cepillos-electricos/dewalt-cepillo-10-mm-550-w-cod-d26676-b2-675.html
DeWalt,"Cepillo 2,5 mm 600W DeWalt DW680-B2",247490,https://www.toolmania.cl/cepillos-electricos/dewalt-cepillo-25-mm-600w-cod-dw680-b2-677.html
DeWalt,Cepilladora de Banco 1800W DeWalt DW733-B2C,820689,https://www.toolmania.cl/cepillos-electricos/dewalt-cepilladora-de-banco-1800w-cod-dw733-ch-678.html
DeWalt,Rebajador de base ajustable 2000 W DeWalt DW625E-B2,326991,https://www.toolmania.cl/fresadoras/dewalt-rebajador-de-base-ajustable-2000-w-cod-dw625e-b2-680.html
DeWalt,"Lijadora Orbital 1/4"" 225 W DeWalt D26441-B2",98990,https://www.toolmania.cl/lijadoras/dewalt-lijadora-orbital-1-4-225-w-cod-d26441-b2-682.html
DeWalt,"Lijadora roto-orbital 5"" 280 W DeWalt DWE6421-B2",109991,https://www.toolmania.cl/lijadoras/dewalt-lijadora-roto-orbital-5-275-w-cod-d26451-b2-683.html
DeWalt,"Lijadora de Banda 3 x 21"" 1010W DeWalt DWP352VS-B2C",247990,https://www.toolmania.cl/lijadoras/dewalt-lijadora-de-banda-3-x-21-1010w-cod-dwp352vs-b2c-684.html
DeWalt,Pistola de Calor DeWalt D26411-B2C,106689,https://www.toolmania.cl/otras/dewalt-pistola-de-calor-cod-d26411-b2c-685.html
DeWalt,"Sierra de Banco 10"" 1800W DeWalt DWE7470-B2C",456490,https://www.toolmania.cl/sierras-de-banco/dewalt-sierra-de-banco-10-1800w-cod-dwe7470-b2-686.html
Stanley Herramientas,"Taladro de Rotacion 3/8"" 550 Watts Velocidad Variable Stanley STDR5510",45990,https://www.toolmania.cl/taladros/stanley-taladro-de-rotacion-3-8-550-watts-velocidad-variable-cod-stdr5510-899.html
Stanley Herramientas,"Taladro de Percusion 1/2"" 700 Watts Stanley SDH700K",49990,https://www.toolmania.cl/taladros/stanley-taladro-de-percusion-1-2-700-watts-cod-stdh7013k-901.html
Stanley Herramientas,"Taladro de Percusion 1/2"" 800 Watts Stanley STDH8013",57990,https://www.toolmania.cl/taladros/stanley-taladro-de-percusion-1-2-800-watts-cod-stdh8013-902.html
Stanley Herramientas,Atornillador Drywall 520 Watts Stanley STDR5206,86990,https://www.toolmania.cl/atornilladores/stanley-atornillador-drywall-520-watts-cod-stdr5206-903.html
Stanley Herramientas,"Esmeril Angular 4 1/2"" 600 Watts Stanley STGS6115",33990,https://www.toolmania.cl/esmeriles/stanley-esmeril-angular-4-1-2-600-watts-cod-stgs6115-904.html
Stanley Herramientas,"Esmeril Angular 4 1/2"" 710 Watts Stanley STGS7115",39990,https://www.toolmania.cl/esmeriles/stanley-esmeril-angular-4-1-2-710-watts-cod-stgs7115-905.html
Stanley Herramientas,"Esmeril Angular 4 1/2"" 850 Watts Stanley STGS8115",43490,https://www.toolmania.cl/esmeriles/stanley-esmeril-angular-4-1-2-850-watts-cod-stgs8115-906.html
Stanley Herramientas,"Esmeril Angular 7"" 2200 Watts Stanley STGL2218",103490,https://www.toolmania.cl/esmeriles/stanley-esmeril-angular-7-2200-watts-cod-stgl2218-907.html
Stanley Herramientas,"Esmeril Angular 9"" 2200 Watts Stanley STGL2223",103490,https://www.toolmania.cl/esmeriles/stanley-esmeril-angular-9-2200-watts-cod-stgl2223-908.html
Stanley Herramientas,"Tronzadora de Perfiles 14"" 2100 Watts Stanley SSC22",171990,https://www.toolmania.cl/tronzadoras/stanley-tronzadora-de-perfiles-14-2100-watts-cod-stel701-909.html
Stanley Herramientas,Rotomartillo SDS Plus 2Kg 20mm 2 Modos Stanley STHR202K,87990,https://www.toolmania.cl/rotomartillos/stanley-rotomartillo-sds-plus-2kg-20mm-2-modos-cod-sthr202k-912.html
Stanley Herramientas,Rotomartillo SDS Plus 2KG 720 Watts 22mm Stanley SHR263K,108990,https://www.toolmania.cl/rotomartillos/stanley-rotomartillo-sds-plus-2kg-720-watts-22mm-cod-stel503k-913.html
Stanley Herramientas,Rotomartillo SDS PLUS 1250 Watts Motor Vertical Stanley STHR1232K,147990,https://www.toolmania.cl/rotomartillos/stanley-rotomartillo-sds-plus-1250-watts-motor-vertical-cod-sthr1232k-914.html
Stanley Herramientas,Cepillo Electrico 750 Watts 2mm Stanley STPP7502,124990,https://www.toolmania.cl/cepillos-electricos/stanley-cepillo-electrico-750-watts-2mm-cod-stpp7502-915.html
Stanley Herramientas,Rebajadora 1200 Watts 1 1/3 HP Stanley SRR1200,108990,https://www.toolmania.cl/fresadoras/stanley-rebajadora-1200-watts-1-1-3-hp-cod-strr1200-918.html
Stanley Herramientas,"Sierra de Banco 10"" 1800 Watts Stanley STST1825",296989,https://www.toolmania.cl/sierras-de-banco/stanley-sierra-de-banco-10-1800-watts-cod-stst1825-919.html
Stanley Herramientas,Kit Pistola Calor 2000W Stanley STXH2000K,69990,https://www.toolmania.cl/otras/stanley-kit-pistola-calor-2000w-cod-stxh2000k-921.html
Stanley Herramientas,"Pulidora Angular 7"" 1300 Watts Stanley STGP1318K",104990,https://www.toolmania.cl/pulidoras/stanley-pulidora-angular-7-1300-watts-cod-stgp1318k-922.html
Makita,Cepillo 170 mm 1200 W Profundidad de Cepillado 2 mm Makita 1806B,682851,https://www.toolmania.cl/cepillos-electricos/makita-cepillo-170-mm-1200-w-profundidad-de-cepillado-2-mm-cod-1806b-924.html
Makita,Cepillo de Banco 305 mm 1650 W Profundidad de Cepillado 3 mm Makita 2012NB,489227,https://www.toolmania.cl/cepillos-electricos/makita-cepillo-de-banco-305-mm-1650-w-profundidad-de-cepillado-3-mm-cod-2012nb-925.html
Makita,"Tronzadora 14"" (355 mm) 2000 W - 3800 rpm Makita 2414NBE",152631,https://www.toolmania.cl/tronzadoras/makita-tronzadora-14-355-mm-2000-w-3800-rpm-cod-2414nbe-926.html
Makita,"Sierra de Banco 10"" (255 mm) 1650 W Capacidad de corte 91 mm - partida suave Makita 2704",963350,https://www.toolmania.cl/sierras-de-banco/makita-sierra-de-banco-10-255-mm-1650-w-capacidad-de-corte-91-mm-partida-suave-cod-2704-928.html
Makita,"Recortadora 1/4"" (6 mm) 530 W 30000 rpm Makita 3709",116000,https://www.toolmania.cl/fresadoras/makita-recortadora-1-4-6-mm-530-w-30000-rpm-cod-3709-929.html
Makita,"Cortadora 4-3/8"" (110 mm) 1400 W corte 45º / incluye disco diamantado Makita 4100NH2X",119750,https://www.toolmania.cl/cortadoras-de-pavimento/makita-cortadora-43-8-110-mm-1400-w-corte-45-incluye-disco-diamantado-cod-4100nh2x-930.html
Makita,"Cortadora 71/8"" (180 mm) 1400 W corte 45º / incluye disco diamantado Makita 4107R",527200,https://www.toolmania.cl/cortadoras-de-pavimento/makita-cortadora-71-8-180-mm-1400-w-corte-45-incluye-disco-diamantado-cod-4107r-931.html
Makita,"Cortadora de Metal 7-1/4"" (185 mm) 1100 W (disco estándar 38T) Makita 4131",430690,https://www.toolmania.cl/tronzadoras/makita-cortadora-de-metal-7-1-4-185-mm-1100-w-disco-estandar-38t-cod-4131-932.html
Makita,"Sierra Caladora 450 W - Vel Variable, Capacidad Max Corte 65 mm Makita 4327",74100,https://www.toolmania.cl/sierras-caladoras/makita-sierra-caladora-450-w-vel-variable-capacidad-max-corte-65-mm-cod-4327-933.html
Makita,"Destajadora de Aluminio 1/4"" (6 mm) 530 W - 30000 rpm Makita 4403",958800,https://www.toolmania.cl/fresadoras/makita-destajadora-de-aluminio-1-4-6-mm-530-w-30000-rpm-cod-4403-934.html
Makita,Taladro 16 mm 480 W 700 rpm Makita 6016,305700,https://www.toolmania.cl/taladros/makita-taladro-16-mm-480-w-700-rpm-cod-6016-935.html
Makita,Taladro 10 mm 530 W 0-2500 rpm reversible Makita 6407,131950,https://www.toolmania.cl/taladros/makita-taladro-10-mm-530-w-0-2500-rpm-reversible-cod-6407-936.html
Makita,Taladro 10 mm 450 W 0-3400 rpm reversible - mandril rápido Makita 6413,62943,https://www.toolmania.cl/taladros/makita-taladro-10-mm-450-w-0-3400-rpm-reversible-mandril-rapido-cod-6413-937.html
Makita,"Llave de Impacto 3/4"" - 850 W (max Torque 588 Nm) pernos 5/8"" a 7/8"" - 5,6 kg Makita 6906",566514,https://www.toolmania.cl/llaves-de-impacto/makita-llave-de-impacto-3-4-850-w-max-torque-588-nm-pernos-5-8-a-7-8-56-kg-cod-6906-938.html
Makita,"Lijadora de Banda 3"" x 21"" (76 x 533 mm) 1010 W Makita 9902",277999,https://www.toolmania.cl/lijadoras/makita-lijadora-de-banda-3-x-21-76-x-533-mm-1010-w-cod-9902-941.html
Makita,"Lijadora de Banda 3"" x 18"" (76 x 457 mm) 650 W Makita 9910",172100,https://www.toolmania.cl/lijadoras/makita-lijadora-de-banda-3-x-18-76-x-457-mm-650-w-cod-9910-942.html
Makita,"Lijadora de Banda 3"" x 18"" (76 x 457 mm) 650 W - Velocidad Variable Makita 9911",121841,https://www.toolmania.cl/lijadoras/makita-lijadora-de-banda-3-x-18-76-x-457-mm-650-w-velocidad-variable-cod-9911-943.html
Makita Inalambrico,"Ensambladora 100mm - 3,0 kg / 2 Bat Li-ion 3,0Ah + Cargador Makita DPJ180RFE",363100,https://www.toolmania.cl/otras-herramientas-inalambricas/makita-ensambladora-100mm-30-kg-2-bat-li-ion-30ah-cargador-cod-bpj180rfe-949.html
Makita,"Vibrador para concreto Diámetro 1"" (25 mm) Largo 2400 mm - 12500 vpm 5,2 kg Makita DVR850RFE",559550,https://www.toolmania.cl/otras/makita-vibrador-para-concreto-diametro-1-25-mm-largo-2400-mm-12500-vpm-52-kg-cod-bvr850rfe-959.html
Makita,Taladro Angular 13 mm 710 W 2 vel 0-400 / 0-900 rpm reversible Makita DA4000LR,462449,https://www.toolmania.cl/taladros/makita-taladro-angular-13-mm-710-w-2-vel-0-400-0-900-rpm-reversible-cod-da4000lr-966.html
Makita,Taladro 13 mm 510 W 0-550 rpm reversible Makita DP4700,212100,https://www.toolmania.cl/taladros/makita-taladro-13-mm-510-w-0-550-rpm-reversible-cod-dp4700-975.html
Makita,Taladro 16 mm 750 W 600 rpm reversible Makita DS5000,236050,https://www.toolmania.cl/taladros/makita-taladro-16-mm-750-w-600-rpm-reversible-cod-ds5000-976.html
Makita,"Esmeril Angular 7"" (180 mm) 2000 W 8400 rpm 4,3 kg Makita GA7010C",210200,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-7-180-mm-2000-w-8400-rpm-43-kg-cod-ga7010c-984.html
Makita,"Esmeril de Banco 6"" (150 mm) 250 W 2850 rpm 9,2 kg Eje 12,7 mm (1/2"") Makita GB602",129651,https://www.toolmania.cl/esmeriles/makita-esmeril-de-banco-6-150-mm-250-w-2850-rpm-92-kg-eje-127-mm-1-2-cod-gb602-985.html
Makita,"Esmeril de Banco 8"" (205 mm) 550 W 2850 rpm 19,8 kg Eje 15,88 mm (5/8"") Makita GB801",170050,https://www.toolmania.cl/esmeriles/makita-esmeril-de-banco-8-205-mm-550-w-2850-rpm-198-kg-eje-1588-mm-5-8-cod-gb801-986.html
Makita,"Rectificadora de Matrices 1/4"" (6 mm) 400 W 25000 rpm 1,4 kg toma corta Makita GD0602",105549,https://www.toolmania.cl/rectificadoras/makita-rectificadora-de-matrices-1-4-6-mm-400-w-25000-rpm-14-kg-toma-corta-cod-gd0602-987.html
Makita,"Martillo Demoledor Hexagonal 17 mm 900 W 6,0 kg Makita HM0810T",333640,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-hexagonal-17-mm-900-w-60-kg-cod-hm0810t-988.html
Makita,"Martillo Demoledor SDS-MAX 1100 W - Vel Variable 5,6 kg AVT Makita HM0871C",551200,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-sds-max-1100-w-vel-variable-56-kg-avt-cod-hm0871c-989.html
Makita,"Martillo Demoledor SDS-MAX 1300 W - Vel Variable 7,3 kg Makita HM1101C",719600,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-sds-max-1300-w-vel-variable-73-kg-cod-hm1101c-990.html
Makita,"Martillo Demoledor Hexagonal 21 mm 1130 W 9,1 kg Makita HM1201",610700,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-hexagonal-21-mm-1130-w-91-kg-cod-hm1201-991.html
Makita,"Martillo Demoledor Hexagonal 30 mm 1510 W 17,0kg AVT + Soft No Load Makita HM1317C",906800,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-hexagonal-30-mm-1510-w-170kg-avt-soft-no-load-cod-hm1317c-992.html
Makita,Taladro Percusión 16 mm 1010 W 2 vel 0-2900 / 0-1200 rpm Makita HP2070FX,224599,https://www.toolmania.cl/taladros/makita-taladro-percusion-16-mm-1010-w-2-vel-0-2900-0-1200-rpm-cod-hp2070fx-993.html
Makita,"Rotomartillo SDS-MAX 45 mm 1350 W 8,2 kg Makita HR4501C",1044100,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-max-45-mm-1350-w-82-kg-cod-hr4501c-996.html
Makita,"Sierra Cinta 305mm (12"") 900W Makita LB1200F",590794,https://www.toolmania.cl/sierras-de-cinta/makita-sierra-cinta-305mm-12-900w-cod-lb1200f-1000.html
Makita,"Taladro Percusión 13 mm 430 W 0 - 2700 rpm reversible, c/maleta Makita NHP1300S",212801,https://www.toolmania.cl/taladros/makita-taladro-percusion-13-mm-430-w-0-2700-rpm-reversible-c-maleta-cod-nhp1300s-1006.html
Makita,Taladro Pedestal 13 mm 250 W 3200 rpm 20 kg (Sobre mesa) Makita TB131,266715,https://www.toolmania.cl/taladros/makita-taladro-pedestal-13-mm-250-w-3200-rpm-20-kg-sobre-mesa-cod-tb131-1008.html
Makita,"Atornillador de Impacto 1/4"" Hex 230 W 0-3,600 rpm (max Torque 100 Nm) tipo T Makita TD0101",95740,https://www.toolmania.cl/atornilladores/makita-atornillador-de-impacto-1-4-hex-230-w-0-3600-rpm-max-torque-100-nm-tipo-t-cod-td0101-1009.html
Bosch Herramientas,"taladro rotación 350 W 4000 rpm 1,2 kg Bosch GBM 6 RE",51990,https://www.toolmania.cl/taladros/bosch-taladro-rotacion-350-w-4000-rpm-12-kg-cod-gbm-6-re-1036.html
Bosch Herramientas,"taladro rotación 600 W 2600 rpm 1,7 kg Bosch GBM 10 RE NEW",61490,https://www.toolmania.cl/taladros/bosch-taladro-rotacion-600-w-2600-rpm-17-kg-cod-gbm-10-re-new-1037.html
Bosch Herramientas,"Taladro reversible 750 W 1100 rpm 2,5 kg Bosch GBM 13 RE",123490,https://www.toolmania.cl/taladros/bosch-taladro-reversible-750-w-1100-rpm-25-kg-cod-gbm-13-re-1038.html
Bosch Herramientas,"Taladro 1150 W 640 rpm 4,8 kg Bosch GBM 23-2",520990,https://www.toolmania.cl/taladros/bosch-taladro-1150-w-640-rpm-48-kg-cod-gbm-23-2-1039.html
Bosch Herramientas,"Taladro 1500 W 740 rpm 7,3 kg Bosch GBM 32-4",669990,https://www.toolmania.cl/taladros/bosch-taladro-1500-w-740-rpm-73-kg-cod-gbm-32-4-1040.html
Bosch Herramientas,Base Magnética (soporte de taladro magnético) 1193 Bosch GMB 32,1585990,https://www.toolmania.cl/herramientas-electricas/bosch-base-magnetica-soporte-de-taladro-magnetico-1193-cod-gmb-32-1041.html
Bosch Herramientas,"Taladro de percusión reversible 550 W 3000 rpm 1,8 kg Bosch GSB 550 RE",44490,https://www.toolmania.cl/taladros/bosch-taladro-de-percusion-reversible-550-w-3000-rpm-18-kg-cod-gsb-550-re-1042.html
Bosch Herramientas,Taladro percusión 750W Bosch GSB 16 RE,70990,https://www.toolmania.cl/taladros/bosch-taladro-percusion-750-w-2800-rpm-22-kg-cod-gsb-16-re-1045.html
